Date,User_ID,Session_Duration,Page_Views,Source,Medium,Campaign,Device_Category,Country,New_User,Conversions,Revenue
6/30/2023,1089,352,2,Organic,Direct,Spring Promo,Mobile,France,0,3,189
6/8/2023,1090,319,9,Direct,Direct,,Mobile,India,1,2,128
6/7/2023,1091,117,6,Direct,Referral,Spring Promo,Tablet,USA,1,3,180
6/15/2023,1092,267,9,Organic,Social Media,Summer Sale,Mobile,India,0,3,339
6/9/2023,1093,288,4,Organic,Organic Search,,Mobile,India,0,3,429
6/6/2023,1094,525,10,Organic,Referral,Winter Campaign,Mobile,Australia,0,1,149
6/8/2023,1095,171,9,Organic,Social Media,Summer Sale,Mobile,UK,0,3,381
6/15/2023,1096,558,5,Social,Referral,Summer Sale,Tablet,USA,1,1,98
6/21/2023,1097,546,5,Referral,Referral,Spring Promo,Mobile,Germany,1,3,180
6/29/2023,1098,265,2,Organic,Direct,,Tablet,UK,1,3,174
6/22/2023,1099,580,10,Direct,Referral,Spring Promo,Desktop,India,1,3,417
6/16/2023,1100,81,3,Organic,Referral,Summer Sale,Tablet,France,0,3,426
6/29/2023,1101,225,10,Social,Organic Search,,Tablet,USA,1,0,0
6/1/2023,1102,566,3,Direct,Referral,Spring Promo,Tablet,UK,1,0,0
6/26/2023,1103,369,9,Social,Social Media,,Tablet,UK,1,1,83
6/30/2023,1104,512,10,Referral,Social Media,,Mobile,USA,1,2,176
6/30/2023,1105,83,7,Direct,Referral,,Desktop,India,0,1,90
6/30/2023,1106,144,3,Direct,Direct,Spring Promo,Mobile,Canada,0,0,0
6/29/2023,1107,338,9,Organic,Referral,Spring Promo,Tablet,France,0,2,288
6/20/2023,1108,485,8,Direct,Referral,Winter Campaign,Desktop,Canada,0,3,390
6/12/2023,1109,339,9,Organic,Social Media,,Tablet,UK,0,3,297
6/1/2023,1110,146,5,Direct,Organic Search,,Tablet,France,1,2,206
6/17/2023,1111,580,2,Organic,Organic Search,Spring Promo,Desktop,Canada,1,2,146
6/19/2023,1112,162,3,Social,Social Media,,Tablet,India,0,0,0
6/12/2023,1113,396,9,Organic,Direct,Summer Sale,Tablet,Canada,0,0,0
6/26/2023,1114,474,1,Direct,Direct,Spring Promo,Mobile,India,0,1,81
6/26/2023,1115,255,9,Referral,Referral,Summer Sale,Mobile,UK,1,3,408
6/16/2023,1116,137,3,Direct,Referral,Spring Promo,Mobile,Canada,0,1,113
6/25/2023,1117,592,9,Direct,Direct,Winter Campaign,Tablet,Canada,1,0,0
6/9/2023,1118,446,5,Social,Referral,Summer Sale,Tablet,Germany,1,0,0
6/22/2023,1119,484,4,Referral,Organic Search,Summer Sale,Desktop,UK,0,3,159
6/14/2023,1120,290,2,Referral,Referral,Summer Sale,Tablet,India,1,0,0
6/7/2023,1121,378,7,Referral,Social Media,Summer Sale,Mobile,India,0,3,393
6/3/2023,1122,304,6,Referral,Organic Search,,Tablet,USA,0,1,107
6/22/2023,1123,96,10,Direct,Organic Search,,Tablet,UK,1,2,260
6/30/2023,1124,492,7,Referral,Referral,Spring Promo,Tablet,France,1,3,240
6/21/2023,1125,411,9,Organic,Social Media,,Tablet,India,1,0,0
6/15/2023,1126,323,4,Referral,Direct,Spring Promo,Desktop,India,0,0,0
6/4/2023,1127,446,4,Social,Direct,Summer Sale,Mobile,France,1,1,128
6/9/2023,1128,504,10,Organic,Organic Search,Winter Campaign,Mobile,Germany,0,0,0
6/18/2023,1129,70,1,Social,Direct,,Mobile,India,0,2,280
6/2/2023,1130,495,3,Organic,Referral,Summer Sale,Mobile,Australia,1,3,324
6/2/2023,1131,406,5,Organic,Direct,Spring Promo,Desktop,Australia,0,1,104
6/2/2023,1132,432,2,Organic,Organic Search,Winter Campaign,Mobile,France,0,2,270
6/2/2023,1133,559,4,Social,Referral,,Desktop,Canada,0,3,153
6/28/2023,1134,595,4,Social,Social Media,Winter Campaign,Mobile,India,0,0,0
6/30/2023,1135,473,7,Organic,Organic Search,,Mobile,Germany,1,3,375
6/7/2023,1136,328,5,Organic,Organic Search,Summer Sale,Desktop,Australia,1,3,426
6/13/2023,1137,417,2,Direct,Referral,Spring Promo,Desktop,India,0,3,240
6/15/2023,1138,282,9,Direct,Organic Search,Summer Sale,Desktop,France,0,1,78
6/18/2023,1139,537,10,Direct,Social Media,Spring Promo,Desktop,France,0,3,348
6/6/2023,1140,158,2,Organic,Organic Search,Winter Campaign,Desktop,India,0,1,77
6/6/2023,1141,453,5,Referral,Referral,Winter Campaign,Desktop,Australia,1,2,260
6/15/2023,1142,504,1,Organic,Social Media,Summer Sale,Desktop,Australia,1,3,309
6/15/2023,1143,199,3,Social,Referral,Winter Campaign,Tablet,Canada,0,3,330
6/6/2023,1144,256,8,Direct,Organic Search,Spring Promo,Mobile,France,0,0,0
6/6/2023,1145,211,9,Referral,Referral,Spring Promo,Desktop,USA,1,1,104
6/18/2023,1146,127,10,Social,Organic Search,Summer Sale,Tablet,France,1,1,59
6/29/2023,1147,342,9,Direct,Social Media,Winter Campaign,Mobile,Australia,0,1,119
6/17/2023,1148,244,4,Direct,Organic Search,Spring Promo,Mobile,Canada,1,2,142
6/2/2023,1149,173,3,Referral,Social Media,,Tablet,India,1,1,145
6/12/2023,1150,368,10,Direct,Referral,Spring Promo,Tablet,UK,1,3,381
6/8/2023,1151,184,2,Direct,Social Media,Spring Promo,Mobile,India,0,0,0
6/24/2023,1152,316,7,Organic,Social Media,,Tablet,UK,1,3,156
6/24/2023,1153,495,8,Referral,Social Media,Summer Sale,Mobile,Canada,0,3,381
6/9/2023,1154,196,2,Social,Social Media,Winter Campaign,Desktop,UK,0,3,372
6/18/2023,1155,307,7,Referral,Direct,Winter Campaign,Desktop,France,1,0,0
6/20/2023,1156,323,7,Social,Organic Search,,Tablet,France,1,1,69
6/5/2023,1157,81,8,Organic,Direct,Spring Promo,Desktop,Canada,0,1,53
6/30/2023,1158,123,9,Social,Social Media,,Desktop,Germany,1,3,336
6/1/2023,1159,205,3,Referral,Referral,Winter Campaign,Mobile,Germany,1,3,180
6/20/2023,1160,153,2,Direct,Social Media,Spring Promo,Desktop,UK,1,2,118
6/1/2023,1161,88,1,Direct,Social Media,Summer Sale,Tablet,Australia,0,1,66
6/5/2023,1162,183,6,Social,Organic Search,Winter Campaign,Tablet,Canada,1,3,150
6/8/2023,1163,472,5,Social,Referral,,Mobile,Canada,0,1,118
6/21/2023,1164,228,1,Direct,Direct,Spring Promo,Desktop,France,1,1,110
6/26/2023,1165,135,6,Social,Direct,,Desktop,USA,0,3,288
6/30/2023,1166,204,8,Referral,Referral,,Tablet,India,0,3,315
6/22/2023,1167,471,5,Social,Referral,,Tablet,Australia,1,3,300
6/27/2023,1168,392,9,Referral,Direct,Spring Promo,Desktop,Australia,0,0,0
6/10/2023,1169,557,8,Organic,Referral,Winter Campaign,Tablet,USA,0,2,266
6/5/2023,1170,378,6,Referral,Social Media,Spring Promo,Mobile,France,0,1,89
6/26/2023,1171,324,2,Referral,Social Media,Winter Campaign,Tablet,France,0,0,0
6/14/2023,1172,412,6,Direct,Organic Search,Summer Sale,Mobile,Canada,0,1,68
6/7/2023,1173,511,7,Organic,Direct,Winter Campaign,Desktop,Germany,1,2,110
6/29/2023,1174,309,10,Social,Social Media,Summer Sale,Desktop,Australia,1,0,0
6/2/2023,1175,514,8,Social,Social Media,Summer Sale,Tablet,USA,0,2,238
6/16/2023,1176,454,4,Organic,Direct,Summer Sale,Tablet,Canada,1,3,441
6/30/2023,1177,448,9,Referral,Referral,Winter Campaign,Desktop,Canada,0,1,111
6/5/2023,1178,341,6,Referral,Organic Search,,Tablet,UK,0,1,129
6/22/2023,1179,152,6,Referral,Social Media,Winter Campaign,Mobile,UK,1,3,345
6/16/2023,1180,576,9,Social,Direct,Spring Promo,Tablet,Germany,1,1,82
6/30/2023,1181,313,5,Direct,Organic Search,Spring Promo,Desktop,Canada,0,0,0
6/21/2023,1182,583,1,Social,Referral,,Tablet,Canada,1,2,122
6/3/2023,1183,172,1,Social,Referral,Spring Promo,Mobile,UK,1,1,149
6/8/2023,1184,429,1,Referral,Referral,,Desktop,USA,1,2,206
6/18/2023,1185,480,9,Referral,Social Media,Summer Sale,Tablet,UK,0,0,0
6/15/2023,1186,333,8,Direct,Social Media,Winter Campaign,Tablet,Canada,1,2,170
6/10/2023,1187,286,2,Referral,Social Media,,Mobile,USA,1,3,204
6/23/2023,1188,311,7,Referral,Social Media,,Tablet,USA,0,1,139
6/2/2023,1189,354,9,Direct,Referral,,Mobile,Australia,0,0,0
6/2/2023,1190,136,6,Social,Social Media,Winter Campaign,Tablet,UK,1,0,0
6/24/2023,1191,291,5,Social,Referral,Spring Promo,Desktop,USA,0,3,438
6/22/2023,1192,107,6,Organic,Direct,Summer Sale,Desktop,India,0,1,114
6/5/2023,1193,240,3,Direct,Referral,Summer Sale,Mobile,France,1,3,276
6/30/2023,1194,562,7,Referral,Referral,Spring Promo,Desktop,Germany,1,1,143
6/29/2023,1195,201,3,Social,Organic Search,Spring Promo,Mobile,Canada,1,2,258
6/19/2023,1196,395,3,Social,Organic Search,Spring Promo,Mobile,Germany,1,3,186
6/19/2023,1197,569,2,Referral,Referral,Summer Sale,Desktop,Canada,0,1,109
6/26/2023,1198,312,4,Social,Direct,Summer Sale,Mobile,USA,0,1,141
6/4/2023,1199,67,2,Referral,Referral,,Desktop,Germany,1,3,369
6/21/2023,1200,69,1,Social,Direct,Spring Promo,Tablet,Australia,0,2,166
6/14/2023,1201,381,9,Referral,Organic Search,Summer Sale,Mobile,India,0,3,408
6/9/2023,1202,414,5,Direct,Direct,Spring Promo,Desktop,USA,0,3,423
6/22/2023,1203,226,7,Social,Referral,,Mobile,India,1,1,96
6/11/2023,1204,141,8,Direct,Social Media,Spring Promo,Mobile,Australia,0,2,120
6/22/2023,1205,504,5,Social,Direct,Winter Campaign,Mobile,France,1,3,414
6/29/2023,1206,109,4,Referral,Referral,,Mobile,Germany,0,1,57
6/12/2023,1207,583,4,Social,Direct,Winter Campaign,Desktop,USA,0,3,372
6/16/2023,1208,550,5,Referral,Referral,Spring Promo,Desktop,Canada,0,3,378
6/22/2023,1209,140,10,Referral,Direct,Spring Promo,Mobile,India,0,3,369
6/26/2023,1210,539,6,Referral,Direct,Summer Sale,Mobile,Australia,0,2,120
6/18/2023,1211,521,9,Referral,Referral,Summer Sale,Mobile,Australia,1,0,0
6/30/2023,1212,98,3,Organic,Direct,Summer Sale,Mobile,Australia,1,0,0
6/1/2023,1213,295,6,Organic,Referral,Summer Sale,Tablet,UK,1,2,254
6/4/2023,1214,440,1,Organic,Organic Search,Spring Promo,Mobile,UK,0,1,146
6/3/2023,1215,465,1,Direct,Direct,Summer Sale,Mobile,Canada,1,0,0
6/19/2023,1216,377,3,Direct,Direct,Summer Sale,Desktop,UK,0,1,122
6/4/2023,1217,208,8,Social,Referral,,Desktop,USA,0,1,110
6/21/2023,1218,467,5,Referral,Direct,Summer Sale,Tablet,Australia,1,1,149
6/11/2023,1219,202,1,Referral,Organic Search,Spring Promo,Desktop,Germany,1,3,171
6/30/2023,1220,68,8,Organic,Social Media,Spring Promo,Desktop,Australia,0,0,0
6/8/2023,1221,315,6,Direct,Social Media,,Mobile,Australia,0,2,190
6/8/2023,1222,181,9,Direct,Organic Search,,Tablet,Germany,0,1,150
6/22/2023,1223,282,6,Referral,Referral,Winter Campaign,Tablet,Australia,1,2,132
6/25/2023,1224,246,4,Social,Social Media,,Mobile,Germany,0,0,0
6/19/2023,1225,560,9,Organic,Referral,,Mobile,France,1,1,98
6/7/2023,1226,562,2,Social,Referral,Winter Campaign,Tablet,India,1,1,135
6/29/2023,1227,583,4,Direct,Organic Search,Spring Promo,Desktop,Australia,1,1,60
6/19/2023,1228,100,8,Referral,Organic Search,,Desktop,UK,1,0,0
6/24/2023,1229,183,7,Referral,Social Media,Summer Sale,Tablet,Germany,1,1,121
6/30/2023,1230,519,6,Social,Direct,Spring Promo,Tablet,France,1,1,124
6/19/2023,1231,566,9,Organic,Referral,Spring Promo,Desktop,India,1,2,138
6/30/2023,1232,60,2,Direct,Organic Search,,Mobile,Germany,0,1,144
6/21/2023,1233,90,3,Organic,Direct,,Desktop,Australia,0,3,294
6/22/2023,1234,557,2,Organic,Direct,Spring Promo,Desktop,France,1,0,0
6/9/2023,1235,195,7,Social,Direct,Spring Promo,Tablet,UK,0,3,165
6/19/2023,1236,271,2,Organic,Referral,Winter Campaign,Mobile,Australia,0,1,119
6/5/2023,1237,215,9,Social,Organic Search,Summer Sale,Tablet,Australia,0,0,0
6/3/2023,1238,359,5,Referral,Organic Search,Spring Promo,Mobile,France,1,2,264
6/23/2023,1239,409,4,Organic,Social Media,,Tablet,Canada,1,3,342
6/28/2023,1240,187,6,Social,Social Media,Winter Campaign,Tablet,India,1,1,83
6/26/2023,1241,87,5,Referral,Organic Search,Winter Campaign,Tablet,UK,0,0,0
6/3/2023,1242,133,6,Social,Social Media,Summer Sale,Desktop,Australia,0,2,100
6/6/2023,1243,507,2,Referral,Organic Search,Spring Promo,Desktop,India,0,0,0
6/12/2023,1244,295,1,Social,Organic Search,Summer Sale,Tablet,Canada,1,1,123
6/24/2023,1245,490,8,Social,Referral,Winter Campaign,Desktop,USA,0,1,65
6/11/2023,1246,531,8,Referral,Organic Search,Winter Campaign,Mobile,Germany,1,0,0
6/19/2023,1247,150,2,Social,Organic Search,,Tablet,France,0,0,0
6/29/2023,1248,369,9,Organic,Social Media,,Desktop,Canada,1,1,125
6/9/2023,1249,393,9,Direct,Organic Search,Summer Sale,Mobile,USA,0,3,228
6/1/2023,1250,507,2,Referral,Social Media,Winter Campaign,Mobile,Canada,0,2,268
6/22/2023,1251,546,6,Social,Social Media,Summer Sale,Desktop,USA,1,0,0
6/9/2023,1252,470,8,Referral,Referral,,Mobile,Australia,1,3,252
6/22/2023,1253,74,1,Referral,Social Media,Spring Promo,Tablet,Canada,1,1,93
6/21/2023,1254,594,8,Direct,Social Media,Spring Promo,Mobile,USA,0,1,122
6/28/2023,1255,484,2,Referral,Referral,Spring Promo,Desktop,France,0,2,134
6/10/2023,1256,587,1,Social,Social Media,,Mobile,UK,1,1,53
6/27/2023,1257,441,6,Direct,Direct,Summer Sale,Mobile,UK,0,3,309
6/15/2023,1258,505,6,Referral,Social Media,Spring Promo,Desktop,Germany,0,0,0
6/14/2023,1259,145,8,Social,Organic Search,,Mobile,India,1,3,267
6/9/2023,1260,94,6,Direct,Direct,,Desktop,Germany,1,0,0
6/25/2023,1261,527,4,Direct,Referral,Winter Campaign,Tablet,India,0,1,64
6/4/2023,1262,223,9,Organic,Organic Search,,Tablet,USA,0,0,0
6/28/2023,1263,226,3,Referral,Direct,,Desktop,France,0,3,438
6/27/2023,1264,447,1,Social,Referral,Summer Sale,Tablet,Germany,1,0,0
6/9/2023,1265,384,6,Organic,Direct,,Tablet,India,0,0,0
6/8/2023,1266,158,2,Social,Social Media,Spring Promo,Desktop,USA,1,0,0
6/6/2023,1267,349,8,Referral,Referral,Winter Campaign,Desktop,USA,1,0,0
6/15/2023,1268,328,2,Organic,Organic Search,Summer Sale,Desktop,USA,1,1,90
6/8/2023,1269,333,5,Organic,Organic Search,,Tablet,Canada,0,1,120
6/6/2023,1270,140,1,Direct,Direct,Summer Sale,Mobile,India,1,3,198
6/3/2023,1271,252,4,Organic,Direct,Summer Sale,Desktop,Germany,1,2,298
6/30/2023,1272,327,2,Direct,Direct,Summer Sale,Tablet,USA,1,3,198
6/12/2023,1273,343,9,Organic,Referral,Spring Promo,Mobile,UK,0,2,298
6/14/2023,1274,361,5,Organic,Social Media,Summer Sale,Desktop,USA,0,3,378
6/1/2023,1275,241,5,Direct,Direct,Summer Sale,Tablet,Canada,0,1,112
6/29/2023,1276,82,6,Organic,Referral,Spring Promo,Tablet,Germany,1,1,75
6/3/2023,1277,73,2,Direct,Referral,Summer Sale,Mobile,Canada,1,3,330
6/8/2023,1278,224,3,Direct,Direct,Winter Campaign,Desktop,India,1,2,300
6/21/2023,1279,478,9,Referral,Social Media,Winter Campaign,Mobile,Australia,1,2,214
6/3/2023,1280,62,7,Organic,Direct,Spring Promo,Tablet,France,0,0,0
6/13/2023,1281,206,6,Social,Organic Search,Spring Promo,Tablet,USA,0,2,168
6/26/2023,1282,296,6,Referral,Social Media,Summer Sale,Mobile,Germany,1,2,228
6/25/2023,1283,299,1,Referral,Social Media,,Tablet,USA,1,2,288
6/9/2023,1284,526,7,Social,Direct,,Mobile,Germany,0,1,62
6/5/2023,1285,497,7,Referral,Referral,Winter Campaign,Desktop,UK,0,1,93
6/3/2023,1286,491,5,Social,Referral,Spring Promo,Tablet,Canada,0,2,234
6/15/2023,1287,391,1,Direct,Referral,,Mobile,USA,1,1,74
6/3/2023,1288,324,8,Organic,Referral,Spring Promo,Tablet,Australia,1,3,405
6/21/2023,1289,375,3,Referral,Referral,Summer Sale,Desktop,France,1,1,84
6/29/2023,1290,290,6,Social,Organic Search,Winter Campaign,Tablet,UK,1,3,288
6/11/2023,1291,181,8,Referral,Organic Search,Summer Sale,Tablet,USA,1,0,0
6/28/2023,1292,333,3,Direct,Direct,Spring Promo,Tablet,Canada,0,3,420
6/13/2023,1293,292,7,Organic,Social Media,Winter Campaign,Desktop,Germany,0,2,170
6/1/2023,1294,589,1,Organic,Social Media,,Desktop,Germany,0,0,0
6/7/2023,1295,372,5,Referral,Referral,,Tablet,USA,0,0,0
6/5/2023,1296,147,5,Organic,Organic Search,Spring Promo,Mobile,Australia,1,1,129
6/12/2023,1297,89,4,Referral,Referral,Summer Sale,Tablet,Australia,1,2,136
6/25/2023,1298,74,8,Social,Social Media,,Tablet,Australia,1,1,72
6/30/2023,1299,116,10,Organic,Organic Search,Spring Promo,Tablet,USA,1,1,144
6/24/2023,1300,242,2,Direct,Referral,Winter Campaign,Desktop,India,0,2,222
6/9/2023,1301,183,8,Referral,Referral,,Mobile,India,1,0,0
6/15/2023,1302,420,5,Organic,Social Media,Summer Sale,Mobile,UK,0,1,119
6/22/2023,1303,298,5,Social,Social Media,Winter Campaign,Mobile,Australia,1,1,53
6/11/2023,1304,591,1,Direct,Referral,,Tablet,USA,1,2,244
6/9/2023,1305,453,2,Organic,Direct,,Mobile,USA,1,3,330
6/21/2023,1306,101,8,Social,Direct,Spring Promo,Mobile,Canada,1,1,98
6/5/2023,1307,134,6,Direct,Organic Search,Winter Campaign,Tablet,India,0,2,136
6/23/2023,1308,492,8,Referral,Social Media,Summer Sale,Tablet,UK,0,0,0
6/19/2023,1309,178,2,Organic,Referral,Spring Promo,Desktop,Australia,0,0,0
6/19/2023,1310,576,4,Organic,Organic Search,Spring Promo,Mobile,Germany,1,2,192
6/17/2023,1311,195,2,Organic,Social Media,Winter Campaign,Mobile,Canada,1,1,94
6/21/2023,1312,153,4,Organic,Organic Search,Spring Promo,Desktop,France,1,3,216
6/10/2023,1313,150,9,Referral,Direct,Spring Promo,Mobile,Australia,0,2,104
6/26/2023,1314,121,5,Organic,Organic Search,Spring Promo,Desktop,France,0,1,115
6/18/2023,1315,86,8,Organic,Organic Search,Winter Campaign,Mobile,France,1,2,208
6/15/2023,1316,282,1,Direct,Referral,Spring Promo,Desktop,India,0,2,174
6/11/2023,1317,486,10,Referral,Direct,Spring Promo,Mobile,France,1,0,0
6/1/2023,1318,243,7,Organic,Social Media,Winter Campaign,Tablet,France,1,0,0
6/15/2023,1319,348,5,Social,Organic Search,Summer Sale,Tablet,Canada,1,1,67
6/10/2023,1320,125,7,Organic,Organic Search,,Mobile,Canada,1,0,0
6/22/2023,1321,157,10,Organic,Organic Search,,Tablet,Australia,0,2,120
6/1/2023,1322,160,4,Direct,Organic Search,Summer Sale,Desktop,USA,0,1,54
6/26/2023,1323,223,6,Social,Organic Search,Summer Sale,Desktop,France,0,2,222
6/5/2023,1324,394,6,Direct,Direct,Summer Sale,Desktop,Australia,1,2,300
6/22/2023,1325,256,3,Social,Organic Search,,Desktop,USA,0,1,134
6/20/2023,1326,76,7,Organic,Direct,,Desktop,Australia,1,3,210
6/29/2023,1327,255,8,Organic,Social Media,Spring Promo,Tablet,Australia,1,1,147
6/5/2023,1328,271,3,Organic,Direct,Summer Sale,Mobile,France,1,2,128
6/10/2023,1329,527,3,Organic,Organic Search,Spring Promo,Mobile,Canada,1,2,274
6/1/2023,1330,107,8,Referral,Direct,Summer Sale,Tablet,Australia,1,0,0
6/18/2023,1331,296,9,Social,Social Media,,Tablet,UK,1,1,85
6/23/2023,1332,600,4,Social,Organic Search,,Desktop,Germany,0,3,153
6/10/2023,1333,69,9,Organic,Organic Search,Winter Campaign,Desktop,France,0,1,60
6/16/2023,1334,315,1,Organic,Direct,Winter Campaign,Tablet,Australia,1,2,284
6/29/2023,1335,510,10,Organic,Organic Search,Spring Promo,Tablet,Australia,0,2,112
6/21/2023,1336,526,2,Organic,Organic Search,Summer Sale,Desktop,Canada,1,2,158
6/23/2023,1337,187,2,Organic,Organic Search,Spring Promo,Tablet,Canada,0,0,0
6/22/2023,1338,563,6,Social,Referral,Spring Promo,Desktop,Germany,1,3,204
6/22/2023,1339,61,8,Direct,Social Media,,Tablet,France,0,1,131
6/18/2023,1340,219,5,Direct,Organic Search,,Desktop,France,1,2,138
6/26/2023,1341,392,7,Referral,Referral,Summer Sale,Tablet,USA,1,0,0
6/2/2023,1342,193,10,Referral,Organic Search,Spring Promo,Desktop,Australia,0,2,210
6/19/2023,1343,286,7,Organic,Organic Search,Summer Sale,Tablet,Australia,0,2,284
6/3/2023,1344,236,4,Direct,Social Media,Winter Campaign,Mobile,Canada,1,0,0
6/21/2023,1345,375,6,Direct,Direct,,Tablet,Canada,0,0,0
6/4/2023,1346,214,3,Direct,Referral,Spring Promo,Mobile,UK,0,1,56
6/25/2023,1347,62,1,Referral,Referral,Spring Promo,Mobile,Australia,0,3,270
6/6/2023,1348,312,2,Organic,Organic Search,Spring Promo,Desktop,Australia,0,3,297
6/7/2023,1349,312,2,Social,Direct,,Desktop,France,0,1,67
6/25/2023,1350,80,7,Direct,Direct,,Tablet,France,1,1,137
6/5/2023,1351,109,4,Social,Social Media,Spring Promo,Tablet,Canada,1,0,0
6/30/2023,1352,365,7,Direct,Direct,Winter Campaign,Mobile,India,1,1,103
6/26/2023,1353,238,9,Social,Organic Search,,Desktop,India,1,3,381
6/27/2023,1354,192,2,Direct,Referral,Spring Promo,Mobile,Australia,0,1,75
6/5/2023,1355,283,5,Social,Organic Search,Summer Sale,Tablet,USA,0,0,0
6/8/2023,1356,233,1,Referral,Organic Search,,Tablet,Australia,0,2,158
6/21/2023,1357,168,7,Social,Social Media,,Tablet,France,0,1,52
6/6/2023,1358,247,2,Referral,Direct,Summer Sale,Tablet,USA,0,1,149
6/10/2023,1359,67,10,Direct,Social Media,Winter Campaign,Mobile,France,0,0,0
6/27/2023,1360,127,5,Direct,Social Media,Summer Sale,Desktop,France,0,0,0
6/1/2023,1361,162,8,Referral,Organic Search,,Tablet,UK,1,1,122
6/12/2023,1362,65,4,Social,Organic Search,Spring Promo,Desktop,Canada,1,1,83
6/9/2023,1363,374,8,Direct,Direct,,Desktop,India,0,2,124
6/14/2023,1364,295,5,Social,Organic Search,,Desktop,Germany,0,0,0
6/2/2023,1365,373,3,Direct,Referral,,Mobile,Australia,1,0,0
6/12/2023,1366,227,1,Social,Organic Search,,Desktop,USA,1,1,100
6/27/2023,1367,434,10,Social,Organic Search,,Tablet,UK,1,2,150
6/7/2023,1368,187,7,Direct,Social Media,Summer Sale,Desktop,Canada,1,1,73
6/27/2023,1369,236,8,Referral,Social Media,,Desktop,Australia,1,1,80
6/7/2023,1370,81,1,Organic,Direct,,Tablet,Australia,0,1,148
6/22/2023,1371,302,7,Social,Direct,Winter Campaign,Tablet,India,0,1,137
6/24/2023,1372,307,2,Direct,Organic Search,,Desktop,France,1,3,450
6/27/2023,1373,580,5,Social,Organic Search,Winter Campaign,Desktop,France,0,2,118
6/19/2023,1374,418,5,Direct,Direct,Spring Promo,Mobile,France,1,2,210
6/10/2023,1375,524,9,Organic,Social Media,Summer Sale,Mobile,USA,1,0,0
6/16/2023,1376,446,2,Organic,Referral,Spring Promo,Mobile,Germany,0,2,160
6/13/2023,1377,436,7,Referral,Referral,Spring Promo,Desktop,Australia,1,1,66
6/11/2023,1378,434,2,Social,Social Media,Winter Campaign,Mobile,USA,1,2,120
6/13/2023,1379,170,10,Organic,Referral,,Mobile,France,1,1,53
6/19/2023,1380,257,6,Referral,Social Media,Summer Sale,Tablet,UK,1,2,132
6/19/2023,1381,212,9,Referral,Social Media,Summer Sale,Tablet,Germany,1,0,0
6/25/2023,1382,205,10,Referral,Direct,Summer Sale,Desktop,Canada,0,2,188
6/1/2023,1383,109,6,Referral,Direct,Summer Sale,Tablet,India,1,3,432
6/8/2023,1384,441,7,Referral,Organic Search,Winter Campaign,Desktop,France,1,1,71
